#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.MC1R_protein_trimmed" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:JTT" name="distribution">
#            <parameter id="gammaShape.s:JTT" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="Nyc-homo.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Nyc-homo" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Nycticebus_coucang" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@MC1R_protein_trimmed" id="treeLikelihood.MC1R_protein_trimmed" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:JTT" shape="@gammaShape.s:JTT" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:JTT" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:JTT" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:JTT" spec="beast.base.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.MC1R_protein_trimmed	Tree.height	Tree.treeLength	mutationRate	gammaShape	CalibratedYuleModel	birthRateY	logP(mrca(Nyc-homo))	mrca.age(Nyc-homo)	clockRate
897200	-1751.3226828350862	-1731.5289098093758	-19.793773025710415	-1731.5289098093758	5.503000001786859	29.16494470891378	1.0	0.6367723746916468	-11.796240570777265	0.7052108973444543	-0.7948773460410111	5.466574281930331	0.0175884425479944
897400	-1753.2451706135494	-1730.1268870112015	-23.118283602347944	-1730.1268870112015	6.782200169484485	34.82188838487485	1.0	0.6367723746916468	-17.113772049849263	0.16842125025185736	-0.2329898248890023	5.940006365986569	0.016047643633877676
897600	-1747.1571298380634	-1724.5002248544906	-22.65690498357287	-1724.5002248544906	6.60897066298684	36.33083419325125	1.0	0.5717956209235069	-15.97753366357071	0.21172089202766944	-0.7442112698639101	6.509126662638671	0.014303976880714879
897800	-1747.8284749275156	-1726.520653793278	-21.307821134237752	-1726.520653793278	6.177403464031706	34.592814200472596	1.0	0.5717956209235069	-14.150704915158881	0.5490607914093228	-0.2696314630270059	5.851945769425054	0.014303976880714879
898000	-1747.7589963175649	-1723.2672849335438	-24.491711384021148	-1723.2672849335438	7.738296984353774	40.6209261133291	1.0	0.4931037730254926	-15.393026958283446	0.5208723902694005	-2.342571088993569	7.028780767789922	0.011076364175946443
898200	-1749.3034520329822	-1726.6303139279507	-22.673138105031555	-1726.6303139279507	6.878476562139399	39.35109866043399	1.0	0.6093262251638852	-15.520913532668855	0.4397953717845606	-0.448996189811515	6.334069481670197	0.012825164769288437
898400	-1750.0815784500871	-1726.6841407342283	-23.39743771585871	-1726.6841407342283	6.467376434055734	38.55645275006011	1.0	0.6093262251638852	-16.184256209678907	0.477424821835129	-0.4279004395980976	5.682109227128743	0.011428156129324683
898600	-1745.652677839987	-1723.0651239795538	-22.58755386043332	-1723.0651239795538	5.839347569447625	33.828910831475596	1.0	0.8332611974135999	-15.903359739533947	0.21603612306886344	-0.46740758590152154	5.65242537976947	0.013831441727642531
898800	-1747.1729662057896	-1724.8877948385232	-22.285171367266393	-1724.8877948385232	6.63935542110111	36.294117432431484	1.0	0.8332611974135999	-14.28344670237171	0.6294522269422068	-0.7161897881310182	6.4951759462485485	0.010737324132997935
899000	-1745.7059924367134	-1722.505059782832	-23.20093265388138	-1722.505059782832	6.93111042577652	37.87265156683729	1.0	0.8332611974135999	-14.420120548131978	0.5724083758079095	-1.590236555317341	6.825967675721215	0.012350516222169957
899200	-1743.4191174649256	-1722.1259605755522	-21.29315688937355	-1722.1259605755522	5.937603395923748	34.3417061195369	1.0	0.8332611974135999	-13.980110779160269	0.48271758522643454	-0.2928107370606552	5.81694347264311	0.012350516222169957
899400	-1745.4805948065887	-1723.439679684105	-22.040915122483817	-1723.439679684105	7.164831500650838	37.461320866388874	1.0	0.5847012945684303	-14.994608161902804	0.48271758522643454	-0.27463149027355566	6.156269219024138	0.011624904781194042
899600	-1745.6284310007745	-1723.5720825021842	-22.05634849859037	-1723.5720825021842	5.681643913621038	31.516972697101465	1.0	0.5847012945684303	-13.812473874082523	0.7341909633436214	-1.0530296283594542	5.356867713563249	0.013177957969891234
899800	-1743.057577008671	-1721.7666506027124	-21.290926405958565	-1721.7666506027124	5.822955960668363	33.42971842938786	1.0	0.5847012945684303	-14.584104455876076	0.29613428303459627	-0.4234632069290597	5.685618182551589	0.013177957969891234
900000	-1747.3125528129015	-1724.816478743008	-22.496074069893385	-1724.816478743008	6.328477917232979	32.74869538403593	1.0	0.5847012945684303	-14.580137780513603	0.7782320511450932	-0.6668499245872965	5.530394542225833	0.015009044719697379
900200	-1743.0850044783451	-1722.0181370708583	-21.066867407486786	-1722.0181370708583	5.518824419087224	30.465307133381895	1.0	0.5847012945684303	-12.988851434307854	0.7782320511450932	-0.8289296083864461	5.450846899425252	0.016814852866697778
900400	-1749.2510183680156	-1726.4194540904975	-22.831564277518094	-1726.4194540904975	5.369832304955581	33.360692052170506	1.0	1.0148226979334398	-14.385428606037408	0.577455049943104	-1.065224428371148	5.352144662858127	0.01343863164170393
900600	-1748.3228304232725	-1725.9881042656139	-22.334726157658775	-1725.9881042656139	6.183388409979463	36.08286626043257	1.0	1.375257884393631	-14.998397043231556	0.2901907233872146	-0.2826740870592749	6.1686456854096	0.01521751698560242
900800	-1749.3193079451516	-1727.9988440562931	-21.320463888858615	-1727.9988440562931	5.5158677618395515	31.231598441959495	1.0	1.375257884393631	-12.99509043583271	0.47358122651494994	-0.7822397510647798	5.472530380770583	0.01521751698560242
901000	-1753.4507470411631	-1729.28150156879	-24.169245472373184	-1729.28150156879	6.945056138557642	37.479569952856636	1.0	1.375257884393631	-15.793158252290375	0.22321294494184446	-1.5846489061337676	6.824274697382202	0.010389325986934001
901200	-1744.9032765183258	-1723.6420719285645	-21.26120458976135	-1723.6420719285645	5.676847569648006	30.908862071178685	1.0	1.7688772036240024	-12.546856263142097	0.5997932995582735	-0.541443702705214	5.602726573969208	0.014660708330712466
901400	-1747.0569350345281	-1725.258990571319	-21.797944463209163	-1725.258990571319	6.299016667592598	34.35517203624853	1.0	1.7688772036240024	-13.461514741197918	0.5285448393763373	-0.28992733980349994	6.179075385185643	0.012166460469375955
901600	-1757.897955848675	-1733.6249491103902	-24.27300673828495	-1733.6249491103902	6.123681867430715	34.06318993387152	1.0	2.2513418674830517	-14.63126142942832	0.5191114121829115	-1.1307788043815437	5.327323461187765	0.012950426237960628
901800	-1750.9686345096552	-1726.1410326686826	-24.827601840972573	-1726.1410326686826	4.6679515946015275	27.848018738924278	1.0	1.5329765028195121	-12.72350404809611	0.4655932134349295	-4.4202475718491	4.551819034235643	0.016649797033174984
902000	-1749.1740524718732	-1727.509886825871	-21.664165646002143	-1727.509886825871	5.9696525087738905	32.740630257748485	1.0	1.8766291991453934	-13.523846805588251	0.3865069623763805	-0.2988712854525583	5.8088457000119655	0.01396533257123549
902200	-1747.1866051093027	-1724.528459751245	-22.658145358057702	-1724.528459751245	6.1902768252230365	34.15167215494511	1.0	1.8766291991453934	-14.085654734851236	0.6155340842576775	-0.2659389427108505	5.858317979146747	0.015802284823684003
902400	-1750.0966123429175	-1726.7461235199385	-23.350488822979123	-1726.7461235199385	6.437042067875023	37.036587109930345	1.0	1.8766291991453934	-14.893340092174709	0.5342349596390311	-0.2921912739683075	6.1822085636346165	0.0123423563492014
902600	-1748.21326912229	-1725.3739928291823	-22.83927629310773	-1725.3739928291823	6.459945011798466	34.65522171009606	1.0	1.8766291991453934	-14.293446082894103	0.6139109608784274	-0.24191793027495834	5.9102041826413085	0.0123423563492014
902800	-1749.0262677374951	-1726.8855254699718	-22.140742267523393	-1726.8855254699718	6.040247199434709	34.609966213982304	1.0	1.8766291991453934	-14.161107295822426	0.3535272593389891	-0.22732049386932468	6.027650870009796	0.01018471019982616
903000	-1750.0600956383278	-1725.5497916625313	-24.510303975796354	-1725.5497916625313	7.674176931982949	39.81903924126202	1.0	1.8766291991453934	-16.410447341029716	0.32147242981656	-0.4425279728637866	5.670806576448542	0.012756143355165495
903200	-1751.4424385134034	-1727.6090269085328	-23.833411604870587	-1727.6090269085328	6.703807894339631	38.63036313660578	1.0	1.8766291991453934	-15.673915479103194	0.42153320102000796	-0.23135163193381048	5.947272970455927	0.013024725069320592
903400	-1749.9908328953761	-1724.623093740259	-25.367739155116972	-1724.623093740259	7.031300384200221	40.91311639219584	1.0	1.8766291991453934	-16.479692074703543	0.5370539111421334	-0.7178293262217326	6.496003010866368	0.010236721864614533
903600	-1751.2768895495064	-1726.0886711270657	-25.188218422440656	-1726.0886711270657	6.380800520846307	37.623004935936535	1.0	1.8766291991453934	-16.540629000802696	0.6498480819299737	-0.286809380601268	5.825331702996021	0.012086832702965011
903800	-1747.170686062881	-1723.6831490673317	-23.487536995549394	-1723.6831490673317	7.665159049527375	40.36149115615113	1.0	1.178436802462764	-15.939151302217521	0.3970091375465676	-0.37833742715638474	6.276175736182288	0.011106428478045603
904000	-1748.3612049625342	-1724.150254820135	-24.210950142399202	-1724.150254820135	7.003034681426982	38.97340411938098	1.0	1.178436802462764	-16.303345892907245	0.6031805694545557	-0.3195107623715898	6.21647102545937	0.011263720103544133
904200	-1748.8882958857926	-1725.403578529188	-23.484717356604612	-1725.403578529188	7.563635033861756	40.62630831699172	1.0	1.178436802462764	-16.363463388576776	0.2988562800361331	-0.23501636605747273	6.067915437909011	0.010028921331667244
904400	-1748.3709875371844	-1724.0647518680723	-24.306235669112034	-1724.0647518680723	8.39137063487018	42.14150932578543	1.0	1.178436802462764	-17.0858597550728	0.2988562800361331	-0.33413831206886546	5.767248029627956	0.011296304024887191
904600	-1747.1565099592751	-1723.2571457129725	-23.89936424630258	-1723.2571457129725	6.971562007090386	38.3702391264041	1.0	1.178436802462764	-16.157082488415156	0.5444254685931376	-0.25663009149827976	5.875825246419507	0.012279182351466224
904800	-1746.495984939176	-1723.7457815630607	-22.750203376115326	-1723.7457815630607	5.692193936823953	32.02042978404819	1.0	1.14260457518621	-13.815714334612636	0.5665202020560477	-1.4449056008878136	5.2192586061175295	0.01611960248500654
905000	-1748.962009091829	-1726.9384082648069	-22.023600827022275	-1726.9384082648069	6.019255671350293	36.47382261990049	1.0	0.8063759892326509	-15.130157994463442	0.32987758657058613	-0.2805749345602513	5.83449534460396	0.014090969642728131
905200	-1744.676411728944	-1722.7346977255017	-21.94171400344231	-1722.7346977255017	5.854915723240116	34.69058707739175	1.0	0.9296030923439527	-15.005346078637746	0.2852604515714408	-0.34549122956640643	5.755357529319132	0.014295489507181652
905400	-1749.2792835329124	-1727.1440674171488	-22.135216115763505	-1727.1440674171488	6.524914950332033	35.60312591659032	1.0	1.1239980256294302	-15.059309011864485	0.29569349107694065	-0.2547401765316737	5.879690349749186	0.013345051915413622
905600	-1748.5730204454383	-1725.75541816413	-22.81760228130817	-1725.75541816413	5.31712796400906	32.58562253974806	1.0	1.1239980256294302	-14.03206618854831	0.46063927785144393	-1.5213556669964223	5.195150848185918	0.014522813118693814
905800	-1746.3243217107045	-1725.4627341005785	-20.86158761012591	-1725.4627341005785	5.913884317507871	32.942854518754	1.0	1.0476118780143668	-13.365336335199824	0.46063927785144393	-0.308456996777716	5.7966952482933705	0.013267154642905172
906000	-1745.3498432009526	-1725.2328271151002	-20.11701608585226	-1725.2328271151002	6.028513421425782	32.377618472643015	1.0	0.8301880088772207	-12.90557296395654	0.46377220493453414	-0.23429812331209512	5.934782016792269	0.014156757976320135
906200	-1746.9291190425618	-1721.8507940104232	-25.078325032138434	-1721.8507940104232	7.595273208906263	43.301426844068345	1.0	0.8301880088772207	-16.67625602010624	0.25287279020788006	-2.031035343185863	6.95006420586746	0.009633644354000343
906400	-1745.4493952905614	-1723.1733301383447	-22.276065152216717	-1723.1733301383447	6.349504038973002	36.92394902307659	1.0	0.77758871976871	-15.715286754581475	0.25287279020788006	-0.2423440178974217	6.0909743514752765	0.01138545372061115
906600	-1749.9245235272056	-1725.5227331924334	-24.401790334772226	-1725.5227331924334	7.245610420358545	42.22730206414253	1.0	0.6279842943518181	-16.96893825968889	0.49346596678294563	-0.5958827581556032	6.43016938844534	0.012067459038921194
906800	-1746.392253615703	-1723.5313529794278	-22.860900636275357	-1723.5313529794278	6.777561202101094	39.61464648322057	1.0	0.4975349012736614	-15.374434046920214	0.4575246064278846	-0.8555302093721227	6.561132273500373	0.011456781514476756
907000	-1753.2317475426603	-1731.069615777938	-22.162131764722357	-1731.069615777938	5.791730399486376	33.22499739100471	1.0	0.4975349012736614	-14.487164850274882	0.7128915089939108	-0.6007200864149483	5.567028445639774	0.01604877453545425
907200	-1749.8854342796822	-1727.473634761281	-22.41179951840137	-1727.473634761281	5.439018156710837	33.35548501057234	1.0	0.6060875009449463	-15.284774154105254	0.25696081984835045	-0.9640670878716691	5.392432828723053	0.01758386953872583
907400	-1745.375291206682	-1723.0165211323458	-22.358770074336235	-1723.0165211323458	6.3763509018575615	36.81818520158009	1.0	0.7371206795979859	-14.974778077905343	0.5777197190285233	-0.28032473310266137	6.165126285699664	0.013245833340269186
907600	-1749.683163505374	-1724.1709394816896	-25.512224023684446	-1724.1709394816896	7.124201034442942	41.054007897505336	1.0	0.7371206795979859	-15.895637009107151	0.5837631113893488	-2.502517680822569	7.0669410312144345	0.012140982112193131
907800	-1745.2710381268305	-1724.877624346873	-20.39341377995734	-1724.877624346873	6.319092697822936	34.23706387025909	1.0	0.5412888334463429	-13.463236320632703	0.4369133642998214	-0.3015574060676228	6.194635625494018	0.013288322338979102
908000	-1748.4063113065397	-1727.178341745311	-21.227969561228644	-1727.178341745311	5.948986357257549	35.19008875857356	1.0	0.5412888334463429	-14.351167718738477	0.4252682756749137	-0.2751811373547611	5.842853913968509	0.013288322338979102
908200	-1744.742705505875	-1723.5141559305791	-21.228549575295826	-1723.5141559305791	5.810630725490544	33.608903768170244	1.0	0.5412888334463429	-14.542092964418778	0.3050917988261313	-0.41673147030337865	5.691017704666876	0.01456357181204657
908400	-1747.9589368130914	-1726.590623303337	-21.368313509754458	-1726.590623303337	6.402417887101752	35.13946272203359	1.0	0.5412888334463429	-14.403159691748353	0.44181448679721325	-0.325384862349115	5.7768481350017575	0.01456357181204657
908600	-1744.2560908960481	-1723.1597844431205	-21.096306452927625	-1723.1597844431205	5.567277139560288	32.642329340645304	1.0	0.7930477211915508	-13.533187511949215	0.4724483373396365	-0.6045891808997055	5.564800144614582	0.014563489271939588
908800	-1744.007635665834	-1722.5278289586659	-21.479806707168116	-1722.5278289586659	5.573823222410586	29.078408653155698	1.0	1.0047695668757644	-12.535070385734716	0.45955683980598466	-1.8021357099945976	5.112209383539714	0.01636258587023987
909000	-1744.6759300869153	-1722.6714650970941	-22.004464989821063	-1722.6714650970941	6.462840602324197	36.098918543264425	1.0	1.0047695668757644	-14.966334556117534	0.3246111503763305	-0.2429517611042623	5.90737060817555	0.0130258600929259
909200	-1747.8826814631623	-1725.040148827132	-22.84253263603012	-1725.040148827132	6.74638388083239	38.186617136615894	1.0	1.0047695668757644	-15.821637478197736	0.3046093814522785	-0.2892706556155603	5.821843744186693	0.0130258600929259
909400	-1748.0373169492625	-1724.7820756288586	-23.255241320403854	-1724.7820756288586	7.2243953945335315	39.044223581560175	1.0	1.0047695668757644	-15.823831390207582	0.47940221322809534	-0.24655444543392935	6.1018898738570275	0.0130258600929259
909600	-1747.1249041329595	-1725.6688020983663	-21.456102034593126	-1725.6688020983663	6.517038934692649	35.542775776688515	1.0	1.0047695668757644	-14.123790685954214	0.42708451021057964	-0.26295065237325993	6.136307189334482	0.010837132149548482
909800	-1745.6898477421512	-1724.5481691735833	-21.141678568567766	-1724.5481691735833	6.406629749399343	34.95009167800331	1.0	1.0047695668757644	-13.562318111019493	0.42708451021057964	-0.5099997612826167	6.37696711304694	0.013835142594621166
910000	-1744.0066165840856	-1722.7636105656366	-21.243006018448995	-1722.7636105656366	5.186790321898244	28.0691904749264	1.0	1.0047695668757644	-12.277495885651783	0.42708451021057964	-1.8961494365315605	5.0861186937334715	0.01668948440183634
910200	-1743.9405873755786	-1722.7268510707197	-21.21373630485889	-1722.7268510707197	5.608566410949394	31.162633601878433	1.0	1.4239023735887046	-13.04110565015827	0.42708451021057964	-0.6841371517220265	5.521279936143627	0.015267439824987517
910400	-1747.0404513718902	-1723.4348352393795	-23.605616132510644	-1723.4348352393795	6.259317399705543	37.00064313560266	1.0	1.4239023735887046	-15.456169291056838	0.6369747287439098	-0.2613951236755184	6.13342370672184	0.012973880444357508
910600	-1747.0773317993826	-1726.1330897264852	-20.944242072897467	-1726.1330897264852	6.494754561605433	34.4129845168677	1.0	0.9535673190726176	-13.51260614854188	0.48921866960465976	-0.2777235125936802	6.16113993910411	0.014130336895867731
910800	-1746.5517412871302	-1724.3924621307015	-22.159279156428827	-1724.3924621307015	6.409059134659294	34.376741094495316	1.0	0.9535673190726176	-15.234228296036843	0.23130040102874921	-0.5197395382223076	6.383372003136366	0.014251994281559783
911000	-1746.7121463062315	-1725.4609901922684	-21.25115611396308	-1725.4609901922684	6.022045212887882	33.76817140700349	1.0	0.9535673190726176	-14.21677605424043	0.3307491256792345	-0.2716840751816716	5.848519436004245	0.012129392904774827
911200	-1753.5969242942592	-1728.6177042152112	-24.979220079047938	-1728.6177042152112	7.288262997163045	40.87658613747886	1.0	0.7784930810562705	-15.82782979554626	0.26104219309023297	-2.8002796717394616	7.13456782941672	0.01641666581200085
911400	-1747.6080554195212	-1725.3967287862852	-22.211326633235917	-1725.3967287862852	5.655457510064807	33.94854208306185	1.0	0.9182194323649079	-14.678402896891718	0.3285197328055827	-0.812334358648391	5.458454523606898	0.014464108815114129
911600	-1748.2129745977402	-1726.126142450994	-22.086832146746243	-1726.126142450994	6.21701422851382	37.128229739624274	1.0	0.9182194323649079	-15.094005054517481	0.34377811435592354	-0.22686832836905127	6.023205341242092	0.01001139960841883
911800	-1751.8284661033179	-1726.4662451738125	-25.362220929505458	-1726.4662451738125	6.9263833570106605	40.304420722329226	1.0	0.7974072857806969	-17.87674667934693	0.6285609408373088	-0.2372097337827072	5.924440814132298	0.01042789062591873
912000	-1743.7550170779252	-1723.1348375474195	-20.62017953050577	-1723.1348375474195	5.917019997052678	32.17303440397567	1.0	0.9800643786022664	-12.915431031737484	0.6285609408373088	-0.27382688957089574	5.8450233292941025	0.01396614072893269
912200	-1750.696550643921	-1726.3302090117893	-24.366341632131743	-1726.3302090117893	7.2744933055149215	37.79610608845573	1.0	0.7563579105111131	-15.556710224011805	0.7690611186233864	-1.4007400455736696	6.766468751133711	0.013828373895496954
912400	-1749.6067857528035	-1728.9834099049601	-20.623375847843363	-1728.9834099049601	5.951657992767986	32.380832294697775	1.0	0.5278980257021341	-13.516633333272368	0.4119845636269333	-0.5502284915045728	5.597236335514333	0.01677929909498534
912600	-1746.8317307736809	-1725.033704756205	-21.7980260174758	-1725.033704756205	6.153346014774256	37.37236088061082	1.0	0.5278980257021341	-14.996428118346277	0.4166591108611933	-0.23380795823369954	6.0633111585305945	0.013496008943109518
912800	-1748.5794694188585	-1728.36382753775	-20.21564188110855	-1728.36382753775	5.815337085863451	32.520063710334014	1.0	0.5056909888553041	-13.339669278450081	0.4166591108611933	-0.33038969860947265	5.771309875634358	0.018138535190660734
913000	-1748.3496161680266	-1728.58241817092	-19.76719799710663	-1728.58241817092	5.588336696255204	30.094197437262654	1.0	0.583663570157984	-12.121045910839555	0.6569871067485754	-0.5674156825758669	5.586705716267972	0.01670278430856971
913200	-1748.5866323645712	-1725.577217973047	-23.009414391524217	-1725.577217973047	6.970039924516995	39.799391346497075	1.0	0.583663570157984	-15.636239193331683	0.46674085816974137	-0.6361773483215147	6.452982337225629	0.011437271988558933
913400	-1747.9507208375446	-1725.3820538981172	-22.56866693942753	-1725.3820538981172	6.880855369391235	39.11041773175843	1.0	0.7148782891556806	-15.237816028404035	0.3955020090675479	-0.628162291754459	6.448537032534512	0.010264764772384924
913600	-1747.9580982628295	-1725.5181414596068	-22.43995680322266	-1725.5181414596068	7.151260385424362	37.95740107566338	1.0	0.8686621463807118	-15.088073822688559	0.4661359894631427	-0.33118264418277127	6.229555321805054	0.013400263818693784
913800	-1749.9845199004276	-1726.7880387812895	-23.19648111913801	-1726.7880387812895	5.2037475244647355	28.923644387309423	1.0	0.5684645575216162	-13.01815619860549	0.45310736979625466	-3.4861551509820923	4.723214231294583	0.018539894806857977
914000	-1749.8832860485443	-1728.5727325355383	-21.310553513006056	-1728.5727325355383	6.790917463239843	35.76889344634296	1.0	0.4281899305428434	-14.514497923426463	0.45310736979625466	-0.24416044700793785	5.904163956771968	0.013874761399670657
914200	-1745.460589293708	-1722.8277057858284	-22.632883507879573	-1722.8277057858284	6.7864009006521036	39.469166999610785	1.0	0.4281899305428434	-15.445963060956023	0.45310736979625466	-0.6350253043518967	6.452346079737168	0.012443946878613036
914400	-1746.7692235666466	-1724.4267492531567	-22.342474313489998	-1724.4267492531567	6.890490264786454	37.74497921510636	1.0	0.883059821226017	-15.055610424953533	0.45310736979625466	-0.2800988552816357	6.164783953461659	0.012019137107080738
914600	-1751.8461034022705	-1724.9743155098934	-26.871787892377107	-1724.9743155098934	8.851983513275187	49.41463748968913	1.0	0.6956195074789697	-18.39255613441409	0.21323888741504157	-2.4131092332950765	7.045781497410035	0.010303214000008162
914800	-1747.1047022734508	-1723.8211508234035	-23.283551450047224	-1723.8211508234035	6.408061358445812	36.14200187338277	1.0	1.0603157320382772	-16.620566178123184	0.19983882163659536	-0.2970169454286403	5.81128647003472	0.012546341299973443
915000	-1745.9850091590731	-1722.6026543441797	-23.38235481489345	-1722.6026543441797	5.263352939041854	30.906775128028524	1.0	0.7539630118140824	-14.014014293926481	0.7309023084360329	-2.0127219598659525	5.0547670638352615	0.013790643859200098
915200	-1750.4362905456662	-1723.257156753299	-27.17913379236723	-1723.257156753299	7.398473719500321	41.74920670560238	1.0	0.5689985279434033	-17.54875580231687	0.7309023084360329	-2.459723912820023	7.056866254588369	0.010037679866487416
915400	-1746.1742410065121	-1724.5706513019547	-21.60358970455748	-1724.5706513019547	6.380130280502699	37.08176891870447	1.0	0.5689985279434033	-14.727732751008649	0.4032159378084803	-0.2997433206814298	6.1922914039117485	0.010037679866487416
915600	-1751.5617628208079	-1725.754638118002	-25.80712470280577	-1725.754638118002	7.48460256048682	42.04496669512473	1.0	0.5689985279434033	-15.317303875044288	0.3800589342063667	-3.9728171195429303	7.368763267862307	0.010037679866487416
915800	-1751.616267045501	-1727.7556609460466	-23.8606060994544	-1727.7556609460466	7.242651603482691	38.61437474549711	1.0	0.854699597526243	-15.910757969343894	0.6407587967158025	-0.6250782159918268	6.446814762148197	0.011625406590164795
916000	-1745.6429811687212	-1723.6394405043027	-22.00354066441856	-1723.6394405043027	5.653526050009123	31.852858715891095	1.0	0.7251612125221373	-14.164304490472961	0.3304807987881207	-1.3057573520851937	5.265164644481342	0.017064577265633245
916200	-1743.8133209855962	-1722.3163783982302	-21.49694258736589	-1722.3163783982302	6.333761636594176	36.04423996573468	1.0	0.7251612125221373	-14.540983299635185	0.40236258014752685	-0.22580032651108167	6.002118238224832	0.015137269712161028
916400	-1744.7911431266448	-1722.4912256422454	-22.29991748439947	-1722.4912256422454	6.30535567580301	34.67191201173587	1.0	0.7251612125221373	-15.996882505031838	0.2077053484836164	-0.23364258346395778	6.062654731741627	0.015137269712161028
916600	-1745.6837926764617	-1723.9884130145242	-21.695379661937512	-1723.9884130145242	6.867947386071716	36.729537871128954	1.0	0.7251612125221373	-14.753398888492466	0.3932858912818237	-0.23462488874629414	6.066458769555141	0.010624918649420204
916800	-1749.8028004345692	-1726.9112015630217	-22.89159887154764	-1726.9112015630217	7.205842274846374	38.22122945304605	1.0	0.7251612125221373	-14.886709224947541	0.5467555253330617	-0.9682447980763526	6.6092837784774945	0.011605261524571232
917000	-1744.3358413837216	-1721.4374178143948	-22.898423569326717	-1721.4374178143948	6.532615989451834	36.88392593088543	1.0	0.7251612125221373	-15.530902713511615	0.5467555253330617	-0.3308760072913556	5.770778868069905	0.012724637409247551
917200	-1747.8960548153955	-1724.582631497414	-23.313423317981524	-1724.582631497414	7.730414402505085	40.387858851677	1.0	0.800051153638816	-15.564995864127008	0.4006820050175318	-0.9475615615907598	6.6007371342550885	0.01178132297964745
917400	-1747.6846247463484	-1725.8581146607412	-21.826510085607286	-1725.8581146607412	5.678501101803278	33.39618207504977	1.0	0.695942386460087	-14.115726261497963	0.6011888191372906	-0.6084909808006944	5.562564502951597	0.012286245159884081
917600	-1745.4254476847498	-1724.2218494764315	-21.203598208318322	-1724.2218494764315	5.501538397341024	31.381611313361095	1.0	0.7209528316413246	-13.212534037405538	0.4924911660701701	-1.0631026841313327	5.3529639378339855	0.011365509755427551
917800	-1746.7438932789764	-1723.1824807968842	-23.56141248209228	-1723.1824807968842	6.9262294610714985	41.399988616715156	1.0	0.649295116741743	-16.80195447190168	0.23130457588310338	-0.6584008548988176	6.465085745994268	0.010675786736366575
918000	-1744.6496916597357	-1721.9556422924943	-22.69404936724134	-1721.9556422924943	6.518709709437659	36.64995029317138	1.0	0.7865046576468422	-16.30234487493386	0.21514508054373518	-0.22580429143044267	6.002543500119451	0.014474511464449039
