#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.RAG2_trimmed" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:JTT" name="distribution">
#            <parameter id="gammaShape.s:JTT" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="oto-prop.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="oto-prop" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Otolemur_garnettii" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Propithecus_coquereli" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@RAG2_trimmed" id="treeLikelihood.RAG2_trimmed" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:JTT" shape="@gammaShape.s:JTT" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:JTT" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:JTT" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:JTT" spec="beast.base.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.RAG2_trimmed	Tree.height	Tree.treeLength	mutationRate	gammaShape	CalibratedYuleModel	birthRateY	clockRate	logP(mrca(oto-prop))	mrca.age(oto-prop)
762400	-2410.43183675985	-2371.0094816795436	-39.42235508030609	-2371.0094816795436	12.135490692258724	59.66581934998654	1.0	0.30594359505103996	-32.54256496880087	0.5311489861201562	0.004690988694062208	-0.29130873468158447	5.819006378514522
762600	-2404.700993701543	-2367.568406108116	-37.13258759342721	-2367.568406108116	11.689822210155441	56.311000160598844	1.0	0.30594359505103996	-30.665391290721892	0.32735192023731907	0.004089452173918828	-0.3624414736985578	5.738609371769156
762800	-2408.922373957954	-2369.3381716731205	-39.584202284833346	-2369.3381716731205	12.394329184048793	63.55166912701909	1.0	0.34404113200829295	-32.076286358372826	0.31990641145272736	0.004751495710502593	-1.3880553107623528	6.762320128987037
763000	-2398.6660989884344	-2367.0862364060094	-31.579862582425125	-2367.0862364060094	8.337097017407908	42.97089192193867	1.0	0.34404113200829295	-24.064035668655002	0.626847125642911	0.005199339375360225	-0.7236578282157022	5.501067902630541
763200	-2405.8629184416404	-2369.2054493243913	-36.65746911724892	-2369.2054493243913	10.650248118809564	54.75575962209635	1.0	0.40149699740012085	-29.78714522477022	0.39883563335405176	0.0044766788095633525	-0.4726281063355484	5.648690482842536
763400	-2403.236826174631	-2368.1186490724376	-35.11817710219336	-2368.1186490724376	10.341416961748381	50.75028156504685	1.0	0.3821694985022776	-28.224505949027524	0.39883563335405176	0.005328560811151118	-0.5153028659205239	5.619532187119727
763600	-2408.214610221429	-2372.6156105700684	-35.598999651361034	-2372.6156105700684	9.555869741869218	52.01582465283518	1.0	0.3821694985022776	-28.71865156547406	0.39883563335405176	0.00451048783254455	-0.5019797986416639	5.628389689327021
763800	-2411.264823727945	-2370.081741891708	-41.18308183623698	-2370.081741891708	15.264911598959852	68.05844194894279	1.0	0.4473885982440444	-34.43493906301951	0.39883563335405176	0.003820921089769619	-0.3045553862303913	6.198449028198255
764000	-2415.143365832472	-2373.9694192425104	-41.17394658996198	-2373.9694192425104	11.397756756649635	64.49756416162784	1.0	0.4272911165208851	-33.4040425928201	0.23730695810558314	0.004268611215073264	-1.8652513261975057	6.90538941167676
764200	-2402.7229735963765	-2366.640173073449	-36.08280052292729	-2366.640173073449	9.390214399542552	51.22367893691739	1.0	0.4272911165208851	-29.473535071707857	0.3034315816616443	0.004679763722099332	-0.4589907883234289	5.658532991579932
764400	-2405.6400193355144	-2366.494041244241	-39.14597809127311	-2366.494041244241	11.212570546867816	59.62693290643405	1.0	0.4272911165208851	-32.4590283353081	0.27603234316217923	0.0039488342660722354	-0.6312459639638052	5.549747508991301
764600	-2414.6443471023786	-2373.1848724411134	-41.45947466126515	-2373.1848724411134	12.662621976056656	70.52746383507035	1.0	0.4272911165208851	-34.968172835494855	0.3319241308216196	0.003506721894327094	-0.2513381534002701	6.113019469020923
764800	-2410.298387069372	-2370.258465427658	-40.03992164171401	-2370.258465427658	12.303470573813382	65.6039128293697	1.0	0.4272911165208851	-32.841104372060485	0.3344640451521759	0.0035080365460233055	-0.951235716056563	6.602264212539578
765000	-2407.2638229420763	-2370.1129120433757	-37.15091089870066	-2370.1129120433757	10.598471856566423	57.45674744015035	1.0	0.4272911165208851	-30.673074141919102	0.3344640451521759	0.004291025709706896	-0.23025520318460085	6.04724325634349
765200	-2406.9541439028553	-2369.5790617902594	-37.37508211259575	-2369.5790617902594	10.669831975037566	57.40148598795095	1.0	0.4272911165208851	-30.48217293634201	0.48687012888041414	0.004291025709706896	-0.2700826583479692	6.14881415541413
765400	-2407.1471929919608	-2370.3344841038693	-36.812708888091265	-2370.3344841038693	9.89262037986709	55.719950393575004	1.0	0.4272911165208851	-29.97832006300309	0.45914562306238954	0.0033180294525335034	-0.2701613920883001	5.851053634747986
765600	-2411.5135544416803	-2374.5068507005444	-37.006703741135986	-2374.5068507005444	10.513746469923886	56.3335757065961	1.0	0.4272911165208851	-30.539227765561737	0.301675429534239	0.004066862474782186	-0.32300171557721835	6.220465828341368
765800	-2406.9555140702078	-2371.058166474525	-35.8973475956827	-2371.058166474525	8.15943711792577	50.03880328667786	1.0	0.4272911165208851	-28.134702159372058	0.5178969565214585	0.005085567022434166	-1.0780707853334974	5.347206222192349
766000	-2411.6036295116764	-2372.1102281843305	-39.493401327346135	-2372.1102281843305	10.514923818789816	57.68539257557217	1.0	0.4272911165208851	-31.95278666050764	0.5178969565214585	0.004294140330574049	-0.8560400158613392	5.438640639511279
766200	-2402.091059105779	-2365.2023650354	-36.88869407037902	-2365.2023650354	11.833254469049068	53.66602823467095	1.0	0.4272911165208851	-30.430214175971468	0.28720381515554344	0.004294140330574049	-0.3631305281792785	5.737951172932838
766400	-2404.245710030857	-2366.6566954526897	-37.58901457816714	-2366.6566954526897	11.10791033160774	58.41456934357443	1.0	0.4272911165208851	-30.828540183700106	0.44123607343569465	0.00490540689776216	-0.23601245882855776	6.0714881325250225
766600	-2397.9532649318858	-2370.018892500156	-27.934372431729592	-2370.018892500156	7.358363181538036	37.11630843889681	1.0	0.3942339333232297	-20.282727544438647	0.6606862143925137	0.0074826775866770135	-0.756725416143512	5.48476507130301
766800	-2398.4697836443065	-2369.3784510494747	-29.091332594831783	-2369.3784510494747	7.7201274395423605	38.86745768024431	1.0	0.3942339333232297	-21.439687707540838	0.6606862143925137	0.0067293027363458345	-0.756725416143512	5.48476507130301
767000	-2399.0914437607394	-2368.8190402741543	-30.27240348658513	-2368.8190402741543	7.580555506795781	39.48058876901965	1.0	0.3942339333232297	-22.170420074121	0.6995081027449177	0.005101141763519894	-1.1499838537937916	5.32022338185656
767200	-2405.2093636096815	-2369.3928512206753	-35.8165123890062	-2369.3928512206753	10.909426830624911	53.00442115549411	1.0	0.3942339333232297	-29.408166498613745	0.3234474454257454	0.005364028893807857	-0.2272917847452397	5.9726099278888105
767400	-2399.036000779193	-2362.0454398985235	-36.9905608806694	-2362.0454398985235	10.811100122300946	55.557113239708656	1.0	0.452979155086448	-30.617176309719394	0.2949257380095159	0.004240958935218046	-0.2258345076668209	5.995354840040778
767600	-2405.0570983170173	-2368.9663407631033	-36.09075755391409	-2368.9663407631033	10.195034238440435	52.929960169163394	1.0	0.49104634302687455	-28.801521564151763	0.6182149930975083	0.005227678458710748	-0.3639228688342192	6.262803649317786
767800	-2397.6271314185533	-2363.314237768198	-34.312893650355235	-2363.314237768198	9.887048368955906	48.88981713621065	1.0	0.49104634302687455	-27.72643155673938	0.34739476195591135	0.0052929101594983725	-0.23721792479697273	5.924413717672301
768000	-2400.9145680999086	-2366.7467038201266	-34.167864279781796	-2366.7467038201266	8.762020888730197	48.79138383272876	1.0	0.4371411999121497	-27.006427728670154	0.5250911925962671	0.005363436559185189	-0.45322276730404587	5.662782403588337
768200	-2395.3528905430917	-2362.658631168554	-32.6942593745376	-2362.658631168554	8.382993433628844	40.19983682707756	1.0	0.4371411999121497	-23.604340351709126	0.8090353290909261	0.005363436559185189	-1.9495829270334397	5.071616573179833
768400	-2398.8012257125847	-2366.843625240981	-31.957600471603882	-2366.843625240981	8.42521930514105	46.13517914304113	1.0	0.4371411999121497	-24.101999651120245	0.5022966145196356	0.005363436559185189	-1.1917465870317039	6.694965910813968
768600	-2406.4417418483476	-2368.522195699906	-37.919546148441256	-2368.522195699906	9.823375381081878	56.16864392010665	1.0	0.5540714870613315	-30.316528392196677	0.6055264958955525	0.004556313881717796	-0.6354094033081854	6.452558311526514
768800	-2406.777461509526	-2371.694351122612	-35.08311038691404	-2371.694351122612	9.447943638557408	52.71229426799552	1.0	0.5021014652802236	-27.767762248826344	0.4858737986658918	0.0038352894445852445	-0.6197587143132653	6.443828436261433
769000	-2399.721970510231	-2364.1934023873227	-35.528568122908176	-2364.1934023873227	9.597202006410926	46.33477359519101	1.0	0.5021014652802236	-28.474641204456574	0.2916641115857307	0.00578616814460293	-0.8683674375638463	5.43317723893658
769200	-2396.233860162801	-2366.2654913517154	-29.968368811085853	-2366.2654913517154	7.837054306289565	42.10436593593861	1.0	0.574514357440366	-22.76356158780265	0.595138899823752	0.0061192144569503825	-0.234052581423214	5.935730144007915
769400	-2400.352989490183	-2369.0326079600814	-31.32038153010178	-2369.0326079600814	7.597957972222269	40.60490873870719	1.0	0.574514357440366	-23.05911921791325	0.595138899823752	0.005581766674298665	-1.2905076703285414	5.270371218466605
769600	-2402.3517714183513	-2370.1086006556216	-32.24317076272964	-2370.1086006556216	8.766981953666424	43.686565281872454	1.0	0.574514357440366	-24.555710998645772	0.5558548902681559	0.005581766674298665	-0.7849636706042505	5.471240925392517
769800	-2405.2996042941486	-2369.0860959564793	-36.21350833766922	-2369.0860959564793	10.134782020990258	53.43751129719881	1.0	0.574514357440366	-27.598260783894208	0.41612230781422826	0.004887757366661931	-2.0021297100755158	6.942427280332756
770000	-2405.7542526068332	-2373.440015761227	-32.31423684560589	-2373.440015761227	8.682970277862491	46.476890043865616	1.0	0.574514357440366	-24.635251458402287	0.6710966640679897	0.005755754412643914	-0.5881565430158711	6.425655488846992
770200	-2401.847072711235	-2372.4055674640354	-29.441505247199714	-2372.4055674640354	6.7272780378012484	41.11465896635838	1.0	0.574514357440366	-22.103214183336025	0.6710966640679897	0.005755754412643914	-0.24746221967596052	5.895906611566264
770400	-2404.276507560832	-2371.5949264080496	-32.68158115278248	-2371.5949264080496	8.597672143449552	46.883391937210405	1.0	0.574514357440366	-25.12758412027661	0.4349395133203173	0.004787322186934038	-0.8966768539820753	6.579174197171001
770600	-2402.6217293054806	-2372.533118137076	-30.08861116840464	-2372.533118137076	7.873710150050037	43.13211861543255	1.0	0.574514357440366	-21.963386719793057	0.6553031073192652	0.006119086353072264	-1.0582028811308184	6.64514011210205
770800	-2406.4906228118116	-2376.989387540543	-29.501235271268882	-2376.989387540543	7.72066804914942	37.06102911716352	1.0	0.574514357440366	-21.58986003924963	0.502589542131684	0.005259099969456997	-1.1095651245388534	5.335254269703774
771000	-2412.2149102918725	-2379.9432463831863	-32.27166390868612	-2379.9432463831863	9.588289990947418	44.51575285697908	1.0	0.574514357440366	-24.409229151684432	0.8809436563644764	0.005671201271714714	-0.499587662907301	6.369997506925772
771200	-2397.7847937849074	-2369.1769005446445	-28.607893240262943	-2369.1769005446445	8.358243073003209	37.44848832612266	1.0	0.574514357440366	-20.480672268666396	0.8125951516813773	0.0060906357070837705	-0.8451221179531536	5.443524140097512
771400	-2397.0001802530965	-2368.2536931016325	-28.74648715146396	-2368.2536931016325	7.751942654342741	40.64211751176075	1.0	0.6238064857977087	-21.028943798212346	0.8125951516813773	0.006511273756408883	-0.3861523712508783	6.2831616310573795
771600	-2401.424678458293	-2370.9882001220335	-30.43647833625945	-2370.9882001220335	7.7781985973773144	38.49604585091884	1.0	0.6238064857977087	-21.84572947487435	0.860972504132025	0.005993502083464415	-1.2015377795808981	5.301520785228304
771800	-2405.0236323318295	-2374.392909584957	-30.630722746872458	-2374.392909584957	8.614077577525569	40.52599426551676	1.0	0.6238064857977087	-22.821853423783317	0.942731723125368	0.006505565556704353	-0.3289480211743173	5.772891360215436
772000	-2408.4358188571982	-2372.9802302279886	-35.4555886292094	-2372.9802302279886	9.83004330269523	52.795729864807534	1.0	0.625057839047051	-27.549363615242722	0.512101222956515	0.005367092941833121	-1.035132172457411	6.636137099929207
772200	-2404.138572269706	-2371.17226835354	-32.9663039161661	-2371.17226835354	9.191286351184601	48.1618280159425	1.0	0.625057839047051	-25.450623025821624	0.512101222956515	0.005367092941833121	-0.6445880488352013	6.457600642586128
772400	-2404.788442137512	-2373.3157208680122	-31.47272126949984	-2373.3157208680122	8.579163475902014	44.89978646178983	1.0	0.625057839047051	-24.36376051397401	0.512101222956515	0.005367092941833121	-0.23786791401655671	6.077706374808729
772600	-2402.4428170120655	-2372.7385993892667	-29.70421762279879	-2372.7385993892667	7.429053154132941	37.7456793895136	1.0	0.625057839047051	-21.50270292866262	0.5637832789553293	0.006540829847076894	-1.2343187042900081	5.289884744690948
772800	-2410.368737938865	-2380.7278972900685	-29.640840648796157	-2380.7278972900685	7.177966263191997	37.968905669748864	1.0	0.7285959406926535	-21.123235260778713	0.7412435633430879	0.0054072821452801345	-1.173308149311202	5.311698904306235
773000	-2401.931685432939	-2372.801749862458	-29.129935570481088	-2372.801749862458	8.138501724292786	39.27441043710012	1.0	0.7285959406926535	-21.291435431645205	0.9575775570321917	0.005993691578105351	-0.23816519305785666	5.921343021882578
773200	-2398.9258394701114	-2369.592767577189	-29.333071892922188	-2369.592767577189	7.678522850458028	40.110198645706554	1.0	0.6935950744413724	-21.730113392107754	0.6930976001289998	0.005892442936024029	-0.3608015562393836	5.74018256063665
773400	-2399.5236868901598	-2371.7083128978647	-27.815373992295008	-2371.7083128978647	7.494328957639974	39.11054907896756	1.0	0.6935950744413724	-20.33533177783481	0.6930976001289998	0.0071813639684994	-0.237885269885146	6.077762192743063
773600	-2402.8570397199937	-2369.5188315248324	-33.33820819516118	-2369.5188315248324	8.724173347375153	46.01278292171999	1.0	0.6935950744413724	-23.583250561282536	0.815004191366884	0.005785054450501462	-2.3508183755331418	7.030782960396711
773800	-2398.5499101369483	-2367.010872028654	-31.53903810829452	-2367.010872028654	8.287120540223647	41.888371759550814	1.0	0.6935950744413724	-23.537609300411575	0.6075648397822878	0.005785054450501462	-0.8909376088726321	5.423308463635929
774000	-2397.595585041148	-2362.5631703043423	-35.03241473680556	-2362.5631703043423	10.955178411910996	50.89118795194639	1.0	0.5642511065136824	-28.19432055077091	0.38346265728290485	0.004965516219731747	-0.31692749952786603	5.78653320295285
774200	-2399.4001700784843	-2368.2115095551258	-31.188660523358553	-2368.2115095551258	7.6348892574678455	41.19374902986845	1.0	0.5642511065136824	-23.45319753951331	0.5175914607618463	0.005522981206804042	-0.9145181098611326	5.413175172126977
774400	-2399.6148896665172	-2366.684685412848	-32.93020425366924	-2366.684685412848	9.505350990717204	46.358278306907096	1.0	0.5642511065136824	-26.127837575913837	0.3986934938566754	0.004669690295815123	-0.24227301786296807	5.909220968229881
774600	-2406.1430753073632	-2372.123006690734	-34.020068616629054	-2372.123006690734	8.638311723208693	48.81312673671448	1.0	0.49690932921978537	-26.86039933215551	0.612109791987776	0.004792765439927797	-0.23841397507204226	5.92055623867378
774800	-2413.88841118224	-2375.1215084863616	-38.766902695878166	-2375.1215084863616	12.798151096629308	60.69844766779828	1.0	0.49690932921978537	-30.79889017280662	0.4040935961009064	0.004571551012948124	-1.461815105174551	6.786137313873926
775000	-2410.385777089938	-2368.4391125904162	-41.94666449952196	-2368.4391125904162	13.608582711076483	68.84208799207258	1.0	0.49690932921978537	-34.16406661827805	0.4040935961009064	0.0037180390256660303	-1.2764004633469122	6.724778969997814
775200	-2403.327189956312	-2365.894093905807	-37.433096050505085	-2365.894093905807	11.27156209707897	55.28186425857373	1.0	0.49690932921978537	-30.181194916083818	0.4040935961009064	0.004497171648183302	-0.7457037165242653	5.490141017594307
775400	-2409.0249990440443	-2368.958504637715	-40.06649440632914	-2368.958504637715	13.338184386212092	65.05740875653669	1.0	0.49690932921978537	-33.20575921136609	0.4040935961009064	0.003807400107969311	-0.354537777066048	6.253718765980485
775600	-2409.5553257087427	-2372.4753069806993	-37.08001872804328	-2372.4753069806993	11.247596457514096	56.555930635032254	1.0	0.49690932921978537	-30.287989209805666	0.4040935961009064	0.004010747128290932	-0.2858321003406162	5.826736114992349
775800	-2410.6080786027533	-2372.900286101476	-37.70779250127746	-2372.900286101476	12.226060242370995	58.56187271409243	1.0	0.49690932921978537	-31.04700581631081	0.3670690278327897	0.004010747128290932	-0.2506268025701374	5.888565153732304
776000	-2419.6320257258826	-2377.872775946721	-41.75924977916152	-2377.872775946721	11.350620472656423	64.10003945618234	1.0	0.49690932921978537	-35.30652015842604	0.18358773310611864	0.004010747128290932	-0.7349176166789286	6.50454249773146
776200	-2411.1351793998897	-2371.668453995057	-39.46672540483248	-2371.668453995057	11.513251677696733	55.21256833331577	1.0	0.35104151258459426	-32.10793139007279	0.6726645130281541	0.004289839035174982	-0.4891052568156462	5.6371543687937535
776400	-2407.04625116234	-2372.7798860022676	-34.266365160072205	-2372.7798860022676	8.888434698749435	48.33356820910674	1.0	0.33594136785026885	-27.05851268565028	0.6205955026726903	0.005357306042393518	-0.43380256836728515	5.677500995565445
776600	-2405.415937638953	-2373.448679399818	-31.967258239134935	-2373.448679399818	6.84241183449484	40.035812758088326	1.0	0.33594136785026885	-23.08230936632737	0.6641898063886317	0.005538448266548114	-2.043034804529674	5.046783484226971
776800	-2400.469725412544	-2364.660261688423	-35.809463724120924	-2364.660261688423	10.67508702285097	54.744056428874835	1.0	0.33594136785026885	-28.93563657152739	0.46396409599268423	0.003707843622972596	-0.39051534095129126	6.286987794432589
777000	-2399.8997585685856	-2366.7377592642	-33.161999304385525	-2366.7377592642	7.994663221467837	41.950524773809896	1.0	0.3001067924435919	-24.46053793851064	0.7294176661797549	0.0056771295824836684	-1.8017317870691696	5.112323134686827
777200	-2406.34380463117	-2372.704194153873	-33.639610477297296	-2372.704194153873	7.936967358523834	46.00853530999284	1.0	0.33568516993168523	-25.99337220340306	0.3392558928152261	0.004547469808854339	-1.4760468170886836	6.790650195865389
777400	-2402.8139297823986	-2369.088565408723	-33.72536437367558	-2369.088565408723	8.503500118973777	47.21387049938693	1.0	0.33568516993168523	-26.406704461944592	0.5519163966094996	0.004547469808854339	-0.6621005256334151	5.532929784192629
777600	-2405.0534249446123	-2367.9328211833795	-37.12060376123281	-2367.9328211833795	11.575619379107541	57.12849417114306	1.0	0.33568516993168523	-30.804866269670296	0.31192982639878597	0.003999893408216846	-0.22946580596815577	6.042862882097617
777800	-2403.004065483802	-2366.518223763168	-36.48584172063412	-2366.518223763168	11.999508975973072	55.118531721583075	1.0	0.33568516993168523	-30.044678529514364	0.30678748099191394	0.004874512891847339	-0.3715030084615002	6.269918187435353
778000	-2398.0824346472136	-2364.3113628647707	-33.77107178244281	-2364.3113628647707	10.291600274888808	47.90917453831446	1.0	0.3154673986009318	-26.662004653859054	0.5025394567988262	0.005131564514643687	-0.566403589880883	5.587318381051351
778200	-2402.0915816851184	-2370.882592120581	-31.20898956453716	-2370.882592120581	8.19669469577548	44.09920994113599	1.0	0.3154673986009318	-23.48006919248941	0.8341629597464235	0.0063736997736120946	-0.6796773436550778	6.476385343503739
778400	-2402.376899028762	-2369.3590772081393	-33.01782182062298	-2369.3590772081393	9.046948385175245	47.24414236494317	1.0	0.3263739391647611	-25.61994204103376	0.7303924075241777	0.004577276436560575	-0.4705479787207353	6.349826118290221
778600	-2404.802667137146	-2369.9359232353127	-34.866743901833246	-2369.9359232353127	9.946947598291572	52.026072001023564	1.0	0.2973315044470246	-27.909643129369396	0.5537837159491752	0.004697220545974316	-0.33551893545152245	6.2342302102705744
778800	-2403.8336154441413	-2366.0898897551183	-37.74372568902315	-2366.0898897551183	12.893935090509041	59.86119336636018	1.0	0.2973315044470246	-31.005784410539313	0.3982811781477452	0.0038828353682809867	-0.4458013005279374	6.331669977449882
779000	-2406.5022226382434	-2367.5771787483154	-38.92504388992791	-2367.5771787483154	12.893345694908284	62.233225606609935	1.0	0.2973315044470246	-31.93242439690212	0.42781777810513766	0.003532109147764655	-0.628982398360978	6.448993900691452
779200	-2403.3996490604686	-2365.838749077765	-37.56089998270356	-2365.838749077765	12.283867366486017	58.63713423889014	1.0	0.2973315044470246	-31.01589654576246	0.40400036597490807	0.0037140391231938914	-0.23861444711303945	5.919927862310564
779400	-2400.2757795861075	-2364.6116040060638	-35.66417558004364	-2364.6116040060638	10.940317108520924	52.16748160802185	1.0	0.2973315044470246	-28.70430897320162	0.5265783369069854	0.004231774739480223	-0.38863569865332676	5.71465429212217
779600	-2399.4836421821565	-2365.859191540325	-33.6244506418314	-2365.859191540325	8.527159805434785	42.78737124801715	1.0	0.30772821270567025	-25.159672134783214	0.4567055713033107	0.005597073440117613	-2.025439591570333	5.051409403660988
779800	-2397.9972856492486	-2364.1509313631454	-33.846354286103285	-2364.1509313631454	10.43974407011677	47.731984605148206	1.0	0.30772821270567025	-26.637658541245013	0.5167416131432794	0.005149664271519681	-0.645916248126201	5.541674299497904
780000	-2399.664137377368	-2364.2621240676267	-35.4020133097416	-2364.2621240676267	9.536971145520855	49.1701241898107	1.0	0.30772821270567025	-28.00490817926194	0.38972930684689355	0.005149664271519681	-1.11626111079338	5.33274077070877
780200	-2397.227091351967	-2361.702692519771	-35.52439883219594	-2361.702692519771	10.091683816638191	46.582113831949414	1.0	0.30772821270567025	-27.29976308809659	0.38972930684689355	0.004893222565923372	-1.9437917244130762	5.073177370860975
780400	-2407.4359126994395	-2368.2479753634652	-39.187937335974524	-2368.2479753634652	12.598854613519384	56.525571062985584	1.0	0.30772821270567025	-33.156466885186944	0.2028975903910407	0.004361717216356911	-0.40291155398654854	6.297590491566701
780600	-2399.962179502138	-2365.5405153492097	-34.42166415292846	-2365.5405153492097	9.725927766695493	51.53106857852989	1.0	0.30772821270567025	-27.141893137307672	0.5237752469378429	0.00411822592021641	-0.7034782991309216	6.488716147925457
780800	-2400.6858273893254	-2365.61792133952	-35.067906049805664	-2365.61792133952	11.005112893236038	52.419148648343665	1.0	0.30772821270567025	-28.074190294102273	0.5525783416038322	0.004662753460767958	-0.363915224816485	6.2627963776117905
781000	-2397.659230119937	-2364.0487793591765	-33.61045076076048	-2364.0487793591765	9.540337738102638	48.093835936604385	1.0	0.30772821270567025	-26.61075830660026	0.5200520920343383	0.004662753460767958	-0.4305300178391729	5.68004792140506
781200	-2396.607301011004	-2364.5823814362384	-32.024919574765484	-2364.5823814362384	9.208789817958117	46.85487844585875	1.0	0.30772821270567025	-24.754036896689804	0.6008393197265248	0.004802871070807405	-0.5573852927093532	6.407181740789433
781400	-2401.4668874515855	-2367.2529356675027	-34.213951784082695	-2367.2529356675027	10.404289491247077	50.167727866181345	1.0	0.3070967937679055	-27.106469674766352	0.6201782283131578	0.005590951306931306	-0.362949125511991	6.261875707986884
781600	-2414.06626360053	-2375.3270959387987	-38.73916766173116	-2375.3270959387987	9.364673149649684	54.369005241924874	1.0	0.3070967937679055	-27.527066611988467	0.6256491395384356	0.004684079528563515	-4.458788545607635	7.454819094073711
781800	-2408.8864293067986	-2372.013939405162	-36.87248990163675	-2372.013939405162	10.327425135319222	46.35587203981672	1.0	0.26783945906236906	-27.40977248872797	0.4067107265288037	0.005694290366472013	-3.1791380412336085	4.7848155101819145
782000	-2398.0531775809404	-2367.8466450753344	-30.206532505605896	-2367.8466450753344	8.05594977521904	41.90223875915206	1.0	0.26783945906236906	-23.067634481855716	0.6201009310274702	0.006312674246960891	-0.4337469722841195	5.677544096317503
782200	-2399.4385562866873	-2363.183355485431	-36.25520080125646	-2363.183355485431	9.27521300876478	47.343035644990614	1.0	0.26783945906236906	-27.360986060780178	0.47132852673871173	0.005301718366486888	-2.4632650314178965	4.9422964312310445
782400	-2408.5086995343086	-2367.097288949199	-41.41141058510953	-2367.097288949199	15.929837292794648	68.74042267508023	1.0	0.23969501341751923	-34.85126134412818	0.3176644226682093	0.0040539775251099116	-0.5516628907748355	5.596346969458851
782600	-2415.068453767312	-2372.501302539778	-42.5671512275338	-2372.501302539778	13.60347404932649	63.3413808703361	1.0	0.23969501341751923	-33.828385177754754	0.3137194936205544	0.0038208838092510153	-2.742767444932026	4.878176463901898
782800	-2407.7096546395273	-2366.0485810744804	-41.661073565047204	-2366.0485810744804	14.456114514761161	71.71310076867043	1.0	0.3332829421657521	-35.33704472611161	0.3137194936205544	0.002897036822915233	-0.23444230534034002	6.065768353695423
783000	-2409.515445033966	-2368.286524755241	-41.228920278724914	-2368.286524755241	14.085989048957265	68.93182382766899	1.0	0.3332829421657521	-34.766504047410564	0.3467674453681176	0.004023951948238062	-0.2727416900999265	5.8467839149188325
783200	-2409.897211618487	-2369.782015495911	-40.115196122576016	-2369.782015495911	11.256383930708703	53.76098950400938	1.0	0.29484554951181585	-32.66383312660972	0.7761089727478909	0.004882251530586868	-0.4948635743383345	5.6332083549931875
783400	-2405.811778212235	-2370.7265105678325	-35.08526764440242	-2370.7265105678325	10.712394777820826	52.601921035277485	1.0	0.29484554951181585	-27.520937082054406	0.42061704345680945	0.003882976125444752	-1.2201442173988437	6.705107390669718
