#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.new_core_region" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:HKY" name="distribution">
#            <parameter id="gammaShape.s:HKY" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:HKY" name="distribution">
#            <parameter id="kappa.s:HKY" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </prior>
#        <distribution id="cyn-ava.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="cyn-ava" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Cynocephalus_volans" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Avahi_laniger" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.1" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@new_core_region" id="treeLikelihood.new_core_region" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HKY" shape="@gammaShape.s:HKY" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:HKY" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HKY" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HKY" kappa="@kappa.s:HKY" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@new_core_region" id="empiricalFreqs.s:HKY" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.new_core_region	Tree.height	Tree.treeLength	mutationRate	gammaShape	kappa	CalibratedYuleModel	birthRateY	logP(mrca(cyn-ava))	mrca.age(cyn-ava)	clockRate
737400	-306448.758059514	-306230.5486202904	-218.2094392236026	-306230.5486202904	484.34600445343756	1095.5724175288358	1.0	0.3662039146122629	8.429065087294836	-200.547988431937	0.04540723380381934	-1.4436008477722662	5.219676510949613	0.05754396592347732
737600	-306445.21571303066	-306225.3901088114	-219.82560421928127	-306225.3901088114	508.1645865928989	1160.775581208331	1.0	0.3663945948678462	8.42574214548907	-203.40913236605834	0.04540723380381934	-0.23069571289954388	5.950480507601468	0.05136320721395275
737800	-306446.69094018894	-306224.6095678815	-222.08137230746564	-306224.6095678815	527.7475021832122	1194.188828722809	1.0	0.3663945948678462	8.42574214548907	-205.81824815973755	0.03359209788578151	-0.3784390118727352	5.723732322531202	0.0532115514686022
738000	-306448.69828931574	-306230.6214384725	-218.07685084325573	-306230.6214384725	489.1705911261676	1121.1158205586019	1.0	0.3661827269981145	8.429098297676541	-201.67747870657666	0.042056492511842104	-0.2578050435016662	5.8734818375549604	0.05192378662325224
738200	-306453.968092344	-306229.66836672986	-224.2997256141142	-306229.66836672986	563.1456085414799	1269.2171325676904	1.0	0.3661827269981145	8.429098297676541	-207.9049185503367	0.042056492511842104	-0.25323997060009934	5.882849204109891	0.05192378662325224
738400	-306456.9633590952	-306237.97499789816	-218.98836119705754	-306237.97499789816	500.8756374386779	1143.0135163414977	1.0	0.366242024135842	8.42732516538028	-202.56937773430897	0.04364348640415632	-0.2575744147147511	5.873938383974297	0.05235026520847974
738600	-306454.2217818356	-306235.6917697165	-218.53001211910748	-306235.6917697165	489.4545553220426	1116.1889672003133	1.0	0.366242024135842	8.42732516538028	-202.08908478107537	0.037578407270647284	-0.4289991677983653	5.681246321469353	0.053487981763431246
738800	-306451.3443026967	-306229.0662480726	-222.27805462409103	-306229.0662480726	534.3375728213971	1219.0223301028116	1.0	0.366242024135842	8.42732516538028	-205.9646116697279	0.036954968757478675	-0.31822817797231207	6.214984680067656	0.049916341216713914
739000	-306455.5032806155	-306232.1577084208	-223.34557219466942	-306232.1577084208	538.8324912316052	1225.4713862151175	1.0	0.366242024135842	8.42732516538028	-207.2254144697651	0.03218617633606675	-0.2629726110262841	6.136347457588245	0.049916341216713914
739200	-306456.7488994882	-306231.70847756235	-225.0404219258467	-306231.70847756235	566.6281720820481	1281.8932741163867	1.0	0.366242024135842	8.42732516538028	-208.60515506335125	0.04372114945367363	-0.2720816083653088	6.15213522886002	0.049916341216713914
739400	-306458.5836927745	-306244.7765845589	-213.8071082156544	-306244.7765845589	441.8623361441583	1029.1566348977317	1.0	0.3662922120447879	8.426448129110224	-197.36336489298702	0.04657435889743964	-0.22586391884311335	5.993976454599409	0.05203719279551807
739600	-306450.512829427	-306229.421816278	-221.09101314901383	-306229.421816278	520.3966471501988	1185.1471908857761	1.0	0.3662922120447879	8.426448129110224	-204.63749008604174	0.04657435889743964	-0.23564365914783145	5.929813439665759	0.05203719279551807
739800	-306455.6107690024	-306234.9537356772	-220.65703332525672	-306234.9537356772	499.8784371870088	1160.5323177775688	1.0	0.3662922120447879	8.426448129110224	-203.8499795066123	0.03651920794474757	-0.832153042397829	6.55061860200737	0.04676713494020386
740000	-306462.4076998862	-306239.96494985005	-222.44275003615	-306239.96494985005	518.1938631088623	1195.711144077029	1.0	0.3662922120447879	8.426448129110224	-205.3155428438434	0.04847405496415092	-0.8693873131687576	6.567272403931317	0.04676713494020386
740200	-306457.6453320714	-306235.659891181	-221.9854408904312	-306235.659891181	515.773588881296	1174.782822723891	1.0	0.3662922120447879	8.426448129110224	-205.38231396673964	0.05351024165739263	-0.24655648991463508	5.898105109868287	0.05229999794794105
740400	-306452.3144175104	-306233.70985674456	-218.60456076585353	-306233.70985674456	494.025741304202	1126.8612651530912	1.0	0.36633719947564874	8.425486090301467	-202.2034376524669	0.039268745894777794	-0.3629921233740987	5.738083247262254	0.053593764007659896
740600	-306447.26423907024	-306225.4389822474	-221.82525682284074	-306225.4389822474	513.0355982226873	1166.453909870812	1.0	0.36633719947564874	8.425486090301467	-205.16340351979719	0.0543931018195025	-0.2982245886779852	5.80969335792824	0.053593764007659896
740800	-306452.75796854723	-306235.80710799975	-216.95086054747293	-306235.80710799975	466.14813186085746	1072.3588067394082	1.0	0.36633719947564874	8.425486090301467	-200.18250099592993	0.05514904709472303	-0.39094175726846214	5.712640987070412	0.053593764007659896
741000	-306460.35186614166	-306235.95959136775	-224.39227477391168	-306235.95959136775	526.7792333202267	1205.5603832836362	1.0	0.36633719947564874	8.425486090301467	-207.68696212277686	0.055939071304039585	-0.3136846715855671	6.209634585577905	0.04855917222043946
741200	-306449.4351252298	-306239.14335259236	-210.2917726374851	-306239.14335259236	392.16768949788144	904.9269158820287	1.0	0.36633719947564874	8.425486090301467	-191.3055262224521	0.06052169676566327	-2.515953752717017	4.929915330435883	0.06219362642617995
741400	-306463.9764113334	-306237.47034570744	-226.50606562598426	-306237.47034570744	584.357993237557	1326.6026021860423	1.0	0.36633719947564874	8.425486090301467	-210.0032629180393	0.03525178857211428	-0.5724804872466466	6.416346691233351	0.047624213368926034
741600	-306460.64762159303	-306234.4867777153	-226.16084387772898	-306234.4867777153	581.4471623619906	1318.5563258193508	1.0	0.36633719947564874	8.425486090301467	-209.72402859449255	0.03525178857211428	-0.5064930625381077	6.374634294942001	0.047624213368926034
741800	-306453.97821617615	-306237.03600469936	-216.94221147680773	-306237.03600469936	474.5669440232159	1085.7006391163443	1.0	0.36633719947564874	8.425486090301467	-200.23336619750282	0.04199012361178141	-0.6037730675176244	5.565269212688532	0.054882776033988744
742000	-306460.75845695514	-306236.70061102574	-224.05784592943039	-306236.70061102574	538.9528061877415	1217.357351327227	1.0	0.36611481436315063	8.428958551286863	-207.8704889644711	0.0299017856537304	-0.3879822101924294	5.71522740866816	0.05348448703930324
742200	-306455.62207934953	-306232.8467630934	-222.77531625615725	-306232.8467630934	541.7948284972053	1226.6164954238625	1.0	0.36596570849764865	8.430880530368782	-206.29990727453068	0.044479354418907935	-0.2607779075803531	5.867737845670756	0.052533964281381955
742400	-306449.2340850587	-306226.394312739	-222.83977231968254	-306226.394312739	518.0588895239932	1183.5457480908574	1.0	0.3657012097808882	8.43459622145351	-206.15297426211603	0.054755896941135855	-0.228611914738354	6.037553708829	0.05099416954537836
742600	-306456.90789970197	-306231.3988796581	-225.5090200438678	-306231.3988796581	565.1016126693318	1286.2685329781596	1.0	0.3657012097808882	8.43459622145351	-208.97418976919528	0.032944773275594974	-0.5842103376692303	6.42333142159808	0.04777307932000459
742800	-306469.5297243353	-306236.7466605675	-232.78306376775674	-306236.7466605675	618.2163263634357	1414.3350980417201	1.0	0.3655484138580131	8.436523659049193	-213.3889571557237	0.03974277283972337	-3.2374473223770046	7.227121829675497	0.04178044904207065
743000	-306462.85584231745	-306240.62448506727	-222.23135725020603	-306240.62448506727	537.4770149855378	1220.0608935148875	1.0	0.3655484138580131	8.436523659049193	-205.86749208767662	0.03874589836808943	-0.2325845742257343	5.941719550529329	0.0507906768438813
743200	-306464.3740131023	-306243.8475627275	-220.52645037482887	-306243.8475627275	516.0136566696383	1178.920615317895	1.0	0.3655484138580131	8.436523659049193	-204.10081983256623	0.04148837792104363	-0.22602716362729605	5.989141570496415	0.0507906768438813
743400	-306468.6132518553	-306248.00453245535	-220.60871939993712	-306248.00453245535	516.5832874891005	1180.5003120178615	1.0	0.36567904266696744	8.434292916532275	-204.1693438633052	0.042988541608941215	-0.22588635649418007	5.993107835991045	0.05156205644238087
743600	-306460.1657497097	-306239.16296121414	-221.00278849556813	-306239.16296121414	520.8254273955822	1189.2867176253792	1.0	0.36552571948207263	8.436264127832626	-204.54376286016887	0.042988541608941215	-0.226487984276673	6.018663220943149	0.05076668199966887
743800	-306455.6917914124	-306240.45173400233	-215.24005741009333	-306240.45173400233	453.7784854694021	1055.0718753111744	1.0	0.36549256400403757	8.436926909186385	-198.77506447985567	0.042988541608941215	-0.22602871428780796	6.010894072771021	0.05055031466874535
744000	-306455.6727978267	-306233.21487181727	-222.45792600942133	-306233.21487181727	534.4030230495054	1215.29162754757	1.0	0.36549256400403757	8.436926909186385	-206.20076275403324	0.034849346156987544	-0.22789650998087752	6.0324434688046	0.05055031466874535
744200	-306452.72413935716	-306234.0049251243	-218.71921423289916	-306234.0049251243	488.0043119765637	1116.6543394196997	1.0	0.36549256400403757	8.436926909186385	-202.30681826218304	0.03662946518688408	-0.33335866291387606	5.768086966440921	0.053332938823371694
744400	-306453.93962203944	-306241.0729997459	-212.8666222935627	-306241.0729997459	431.87746367737714	1002.4144473758172	1.0	0.36549256400403757	8.436926909186385	-196.10158366539977	0.04765968254603355	-0.4230206884059439	5.685970275482386	0.053332938823371694
744600	-306444.3072028111	-306230.8943838276	-213.41281898356755	-306230.8943838276	423.1353430536997	965.315954269971	1.0	0.36549256400403757	8.436926909186385	-194.44520104530363	0.04765968254603355	-2.625599998506955	4.90459855626756	0.06258845337022119
744800	-306452.5471618059	-306232.49778250034	-220.04937930555735	-306232.49778250034	511.77737804830383	1165.0380647476265	1.0	0.3655880998327828	8.434649361006208	-203.53445726749143	0.04214015094863866	-0.31796631692774363	5.785320047183003	0.05311219088152459
745000	-306455.0412659659	-306242.6423277434	-212.3989382225006	-306242.6423277434	423.72028023140865	975.568651633868	1.0	0.3655880998327828	8.434649361006208	-194.76634578623865	0.05084200989521946	-1.248093746420837	5.285051612430621	0.059449200352644206
745200	-306457.1654591873	-306239.01778078196	-218.14767840534395	-306239.01778078196	472.2491473962026	1088.344239408504	1.0	0.3655880998327828	8.434649361006208	-201.90755834895842	0.03450537985189913	-0.24285782510572082	5.907624482515676	0.05288713267196317
745400	-306450.1682577197	-306236.2625261136	-213.90573160610356	-306236.2625261136	438.79220449200074	1019.8520966518186	1.0	0.3655880998327828	8.434649361006208	-197.1695234715571	0.05421976350882088	-0.2874478863676253	5.824420198025374	0.05288713267196317
745600	-306458.692328216	-306240.0940072592	-218.598320956829	-306240.0940072592	494.2440563429478	1129.4956398862441	1.0	0.36576173197043593	8.432149413721852	-201.99967010226496	0.04460816994757041	-0.36899339557804384	5.732416328101548	0.05401169495353741
745800	-306448.49612385733	-306227.84280996554	-220.65331389180332	-306227.84280996554	518.3549840986398	1182.1954000544592	1.0	0.36590271464349383	8.430896578683482	-204.24367904597267	0.04255313882190364	-0.2391398894080064	5.918303804362507	0.050952805832947236
746000	-306451.7471440176	-306228.7741507778	-222.9729932398237	-306228.7741507778	526.4369534278728	1207.9820386331107	1.0	0.36590271464349383	8.430896578683482	-206.11830667720463	0.04944537183033235	-0.5342199881767962	6.392701308587117	0.047884869468422346
746200	-306449.58683114604	-306227.7491482563	-221.83768288972445	-306227.7491482563	515.4048419032252	1185.857509117469	1.0	0.3659076402179586	8.43071044509788	-205.39447371362402	0.033866829877859224	-0.5026170340052126	6.3720387623356505	0.04791751136232222
746400	-306455.35929934226	-306234.13680705207	-221.22249229016774	-306234.13680705207	502.93997986073623	1163.5683903975787	1.0	0.36594162102549055	8.43042340931667	-204.16600524032054	0.05098223828205974	-0.7100022540877928	6.492042122913814	0.047619371551979435
746600	-306457.4366398283	-306230.04775258264	-227.3888872456574	-306230.04775258264	594.5428299991017	1345.3045836823292	1.0	0.3658132669067393	8.43213354877284	-210.62740311559142	0.038161957300286785	-0.6878577354010444	6.480659121808958	0.04678878348464466
746800	-306456.3451523618	-306230.1026518392	-226.24250052257273	-306230.1026518392	545.5292583368262	1252.0915732631256	1.0	0.3656075442540138	8.434643890593406	-208.95010148930317	0.05199266797293904	-0.8855756733241917	6.57436239460791	0.04569714299688066
747000	-306459.3808093201	-306233.80576827034	-225.5750410497479	-306233.80576827034	546.7048778401486	1255.309446487782	1.0	0.3656075442540138	8.434643890593406	-208.2293773985448	0.04862082835009175	-1.005827314542514	6.624514195954658	0.04569714299688066
747200	-306461.3065372444	-306231.98716230004	-229.3193749443544	-306231.98716230004	596.1878144652485	1355.4222276216672	1.0	0.3656118340646296	8.434692558177575	-212.02981688989584	0.04490958418418855	-1.0285685585553088	6.633552367965972	0.045615389725322975
747400	-306458.17806020036	-306244.7797788403	-213.39828136002865	-306244.7797788403	426.5253656586108	997.5680071309077	1.0	0.3656118340646296	8.434692558177575	-196.6009986782083	0.059684213664611324	-0.2521464981019032	5.885206390732812	0.05187550058429382
747600	-306452.1969413886	-306230.50404259545	-221.69289879312154	-306230.50404259545	529.7041874971435	1203.292640536096	1.0	0.3654888471486115	8.43663920301514	-205.17853585260383	0.043202012473839375	-0.27325801828331775	5.845943734891128	0.05119609181074848
747800	-306457.20684033603	-306245.0819362832	-212.12490405279365	-306245.0819362832	423.54846154934586	992.1788968952021	1.0	0.3654888471486115	8.43663920301514	-195.50863411317752	0.049883407592721266	-0.23150078225851264	5.9465704687752865	0.05119609181074848
748000	-306470.5367912097	-306241.1947923771	-229.34199883258552	-306241.1947923771	621.590717220729	1394.5984244418567	1.0	0.3654888471486115	8.43663920301514	-213.21774749789293	0.029588558635723267	-0.2612808517643336	6.133209419936441	0.048337775326811834
748200	-306470.7374299888	-306250.20312334516	-220.5343066436302	-306250.20312334516	508.616237156746	1169.179716261733	1.0	0.3654479334880306	8.437609442804282	-203.9339498522134	0.04722073006169538	-0.2609734168940441	6.13263118835575	0.04803664657896428
748400	-306448.3071068882	-306234.3567176759	-213.95038921231023	-306234.3567176759	435.05910899116043	998.1543430328397	1.0	0.36525286796547424	8.440181847724748	-195.96785164214856	0.047763598349912395	-1.6068340242901988	5.169023865671982	0.05776289685933162
748600	-306449.65027344046	-306231.0022684816	-218.6480049588996	-306231.0022684816	457.9782764188615	1041.5529203821611	1.0	0.36525286796547424	8.440181847724748	-200.74904252455923	0.03360483324228636	-1.8745153587888077	5.092056167446444	0.05854963221195528
748800	-306466.5931029364	-306227.3513702251	-239.24173271131644	-306227.3513702251	716.198183280911	1612.4970750716952	1.0	0.36525286796547424	8.440181847724748	-219.7149542903806	0.03360483324228636	-3.5023313453842757	7.279949216324528	0.040893034854067915
749000	-306469.20717186265	-306238.09991653316	-231.10725532948817	-306238.09991653316	596.5501889771793	1370.8453271154417	1.0	0.3654231850818959	8.437194734412666	-211.79423659247055	0.040738479791949805	-3.1252220748226747	7.204041262203656	0.041804552040617324
749200	-306464.07354711404	-306232.36677423946	-231.7067728745514	-306232.36677423946	630.9913554534992	1428.803216878497	1.0	0.36523934833818666	8.440019208015242	-214.47023680819453	0.02852413506632173	-1.3774504305493895	6.758834329054986	0.04390442691581589
749400	-306462.35907489364	-306231.60675725533	-230.75231763829046	-306231.60675725533	616.9420822734578	1399.5027534860562	1.0	0.36523934833818666	8.440019208015242	-213.2747399834346	0.04203172740672339	-1.2311920114194557	6.709013631312801	0.04390442691581589
749600	-306463.2293406347	-306242.9237603054	-220.3055803293533	-306242.9237603054	496.54423497687156	1143.00556265136	1.0	0.36523934833818666	8.440019208015242	-204.04341663779837	0.033651585311535975	-0.23792864446199016	6.077901514161352	0.04830494635286231
749800	-306456.2145554875	-306233.33544100705	-222.87911448044144	-306233.33544100705	544.5672625477619	1229.035838130548	1.0	0.36532859698772535	8.43820550210033	-206.22877878465465	0.041789532485912634	-0.42732945543338363	5.6825585858865795	0.0537546135990388
750000	-306460.9960111721	-306241.55260757	-219.4434036020353	-306241.55260757	491.2026558961851	1142.8256267698712	1.0	0.36532859698772535	8.43820550210033	-202.48605655720928	0.044158608514926034	-0.6792515751784215	6.47616185406524	0.04641844698652526
750200	-306463.24374999054	-306235.5732982335	-227.67045175700719	-306235.5732982335	590.5278085455968	1345.2229554644227	1.0	0.36509920902192666	8.44211300648346	-210.61771530757014	0.035643766381045265	-0.9507385529489087	6.60205780466006	0.04505812913486425
750400	-306459.3077491115	-306236.1339844391	-223.17376467242164	-306236.1339844391	546.4213908865456	1230.1996713906667	1.0	0.3649306883508628	8.444078135915213	-206.4958171823325	0.03653149939483338	-0.5323372210631835	5.6084991261705435	0.054344644596062204
750600	-306466.5803536032	-306247.6911274067	-218.88922619643114	-306247.6911274067	484.87088275139547	1122.3995066095506	1.0	0.36511082249786764	8.441333771386384	-202.14673760919615	0.05119617338236045	-0.2863458065000224	6.174003525618441	0.04880337539807021
750800	-306468.90168302855	-306244.6352376715	-224.26644535706674	-306244.6352376715	555.0121705726324	1265.8384607184257	1.0	0.3649612151528156	8.444215693589827	-207.59003330732864	0.039156194059317036	-0.46010943038602725	6.342285025776253	0.04786118873166769
751000	-306464.1433202361	-306240.5510044293	-223.59231580683178	-306240.5510044293	547.8964481637618	1250.1754886916801	1.0	0.3649612151528156	8.444215693589827	-206.98296881524536	0.039156194059317036	-0.3930443722343442	6.289182485283615	0.04786118873166769
751200	-306463.27619849006	-306240.8225356411	-222.45366284899416	-306240.8225356411	539.2902535566833	1223.9472369842572	1.0	0.36505139267559794	8.443625747182493	-206.00064297500865	0.039156194059317036	-0.24239420610586881	5.908887834343757	0.051505604224663874
751400	-306464.7703730869	-306247.4747210617	-217.295652025182	-306247.4747210617	477.53941723805093	1101.2751330948797	1.0	0.36505139267559794	8.443625747182493	-200.73658555620526	0.043765447456215245	-0.2372614661007068	5.924269842678166	0.051505604224663874
751600	-306464.6828663606	-306241.02710189926	-223.65576446132945	-306241.02710189926	535.4881595264695	1233.0378013432903	1.0	0.36505139267559794	8.443625747182493	-206.4160576059841	0.043765447456215245	-0.9179018524693231	6.588264608753831	0.04617938059931717
751800	-306457.34934613336	-306228.4032060113	-228.9461401220986	-306228.4032060113	602.7648734988696	1362.8796270427865	1.0	0.3651526943827097	8.441710527639419	-212.1257642630374	0.043765447456215245	-0.5171825374941001	6.381700920125543	0.04687934772357088
752000	-306465.4037407579	-306237.9937664116	-227.40997434626004	-306237.9937664116	597.3406046295798	1349.7167056499993	1.0	0.3651526943827097	8.441710527639419	-210.7830651580323	0.037343269874171255	-0.4822555275477148	6.358095081579591	0.04687934772357088
752200	-306466.627773081	-306237.9789986269	-228.64877445415485	-306237.9789986269	617.257102578263	1387.2735721600386	1.0	0.3652689407965938	8.43914437903319	-212.2659308270218	0.03341300705916827	-0.374223888361085	6.272426628394103	0.04760502834483835
752400	-306461.5702121562	-306238.803821742	-222.7663904141928	-306238.803821742	541.8345858684402	1229.163029422485	1.0	0.3652689407965938	8.43914437903319	-206.44960479687876	0.036280931677074905	-0.22589830964687366	5.992687100364893	0.05136382824655917
752600	-306468.0752038021	-306251.9318472365	-216.1433565655841	-306251.9318472365	464.7932724775638	1073.2298305531865	1.0	0.3652689407965938	8.43914437903319	-199.66719486474614	0.04197438564912709	-0.23964720533685407	5.916765834262225	0.05136382824655917
752800	-306466.5534508047	-306249.4338185401	-217.1196322646019	-306249.4338185401	475.52731166337554	1096.8618372354035	1.0	0.3652689407965938	8.43914437903319	-200.6538799900795	0.04197438564912709	-0.22923777902131318	5.958488396943832	0.05136382824655917
753000	-306453.3423590992	-306229.94936267077	-223.392996428428	-306229.94936267077	543.75207636415	1231.5133500478016	1.0	0.3652689407965938	8.43914437903319	-207.13890682386068	0.03326048058263126	-0.2500407771425303	5.889887728890457	0.05136382824655917
753200	-306462.34590439155	-306237.4229431817	-224.92296120986578	-306237.4229431817	569.1182984452871	1286.089232259207	1.0	0.3650637572168983	8.441648862022328	-208.46047991991045	0.04043886359778202	-0.2389567919210061	6.0811339610652615	0.05023436445427719
753400	-306456.4428363061	-306239.92232637684	-216.5205099292942	-306239.92232637684	461.0823645083729	1071.281813061598	1.0	0.3650637572168983	8.441648862022328	-199.75919680684916	0.05316680345408567	-0.26440662583918706	6.138951921891098	0.05023436445427719
753600	-306453.3459695299	-306236.7204554567	-216.62551407320146	-306236.7204554567	469.74902022289785	1086.4204581105282	1.0	0.3650637572168983	8.441648862022328	-200.10915415417662	0.0431379459669055	-0.22828559981869453	6.035314637007671	0.05023436445427719
753800	-306453.15314932156	-306228.53779257275	-224.61535674878684	-306228.53779257275	557.6769209390745	1267.713641468601	1.0	0.36489650740680785	8.444042213613448	-207.89518416508932	0.0431379459669055	-0.40887916128225954	6.302562232142027	0.049104742177962644
754000	-306458.8634608057	-306241.3426156732	-217.52084513248917	-306241.3426156732	477.75721330048515	1105.4046039458105	1.0	0.36489650740680785	8.444042213613448	-200.86435720187188	0.045511737505736956	-0.29167846843122625	6.181503602975945	0.049104742177962644
754200	-306461.5499486713	-306242.07299050805	-219.47695816325648	-306242.07299050805	495.35119720975575	1144.550893148789	1.0	0.3647850547664226	8.445583621879429	-202.69552126000588	0.040494461841117206	-0.5183583263298916	6.382470243081187	0.04838635382178002
754400	-306449.3240765495	-306223.2273142835	-226.09676226601107	-306223.2273142835	583.3252696561974	1316.1568110432318	1.0	0.3647850547664226	8.445583621879429	-209.70395271326845	0.03483130812220021	-0.28023456948081726	6.164989722158821	0.0498883782727661
754600	-306464.9540972389	-306243.7732143496	-221.18088288930477	-306243.7732143496	518.1674835742357	1188.0806373093064	1.0	0.3647850547664226	8.445583621879429	-204.50981621790547	0.0440161262042334	-0.3246771123503567	6.222357549574586	0.0498883782727661
754800	-306457.91130319063	-306242.2302946442	-215.68100854646136	-306242.2302946442	457.8351741887494	1061.0661091664933	1.0	0.364832131785722	8.444861184785239	-198.97861889077603	0.05049261497389985	-0.22587887558181388	5.993384754838765	0.051282144770558834
755000	-306452.5346846864	-306232.26902535	-220.2656593364221	-306232.26902535	499.122641444243	1141.4525137212609	1.0	0.36500201933927134	8.442998027108397	-203.50407760382134	0.05303246184688743	-0.25408418076270367	5.881061301255697	0.05228024745693939
755200	-306443.19763492176	-306229.7329993497	-213.464635572032	-306229.7329993497	434.4979685676619	1000.3286287782105	1.0	0.3728833405382667	8.445735255485003	-196.08872623393594	0.05303246184688743	-0.8337673061254534	5.448648953260844	0.057047952877448835
755400	-306452.1470377066	-306235.16784964787	-216.9791880587301	-306235.16784964787	452.1328847518236	1036.251301110368	1.0	0.3728833405382667	8.445735255485003	-199.52778180975048	0.06221911247244135	-0.7496567750843531	5.488206378293151	0.057047952877448835
755600	-306454.12821118935	-306239.11697619385	-215.0112349954753	-306239.11697619385	448.9982723081456	1034.2961574023468	1.0	0.37281364542005374	8.44630378387359	-197.98384362999897	0.05425865977581437	-0.45691974152501275	5.66005265931303	0.054461301393483014
755800	-306449.0549339421	-306234.4958623127	-214.5590716294275	-306234.4958623127	449.4223424658209	1035.0758886867122	1.0	0.37281364542005374	8.44630378387359	-197.6814261130389	0.04670608342212724	-0.45691974152501275	5.66005265931303	0.054461301393483014
756000	-306451.27726688475	-306237.52277690504	-213.7544899796788	-306237.52277690504	441.95518237742226	1020.0964824694041	1.0	0.37307036561276213	8.442537116345836	-196.97496462839325	0.04670608342212724	-0.39537213276366534	5.708812105231916	0.056022267679634925
756200	-306445.01541302534	-306232.89459998166	-212.12081304366683	-306232.89459998166	399.6292791703435	921.9398586088072	1.0	0.3728817946590273	8.445356890645119	-194.18278332007864	0.03939789590160883	-1.6964987172236872	5.142472343134357	0.061271539096417894
756400	-306446.0519828885	-306240.1172802289	-205.93470265958211	-306240.1172802289	361.4448784577483	847.9327969518752	1.0	0.3726496118521498	8.448912628160764	-187.80692638114107	0.060722069498966004	-1.419488446235519	5.227440263283547	0.05973352310845366
756600	-306445.2709867016	-306232.20503866614	-213.0659480354581	-306232.20503866614	426.05785063019863	977.0307064117517	1.0	0.3726496118521498	8.448912628160764	-195.15464499278278	0.0455166752887845	-1.4909706538823269	5.204644953106602	0.05973352310845366
756800	-306456.8760962756	-306244.9105144862	-211.96558178937536	-306244.9105144862	423.0071836650843	981.2010195545633	1.0	0.3726496118521498	8.448912628160764	-195.06039184489313	0.04818635706570256	-0.4279146993092634	5.6820980130098775	0.05631005172817776
